beneficiary_id,district,name,land_area_ha,primary_crop,income_category,aadhaar_verified,status,fund_amount_inr,enrollment_month,anomaly_flag
UK000312,Dehradun,Farmer_312,0.89,Potato,2,1,Verified,11200,2024-08,0
UK000313,Dehradun,Farmer_313,1.22,Apple,2,1,Verified,10300,2024-12,0
UK000314,Dehradun,Farmer_314,0.74,Maize,2,0,Rejected,10400,2024-07,0
UK000315,Dehradun,Farmer_315,0.67,Maize,2,1,Verified,8100,2024-05,0
UK000316,Dehradun,Farmer_316,0.82,Soybean,2,1,Verified,9600,2024-12,0
UK000317,Dehradun,Farmer_317,0.78,Apple,2,1,Verified,9600,2024-05,0
UK000318,Dehradun,Farmer_318,0.84,Apple,2,1,Verified,11100,2024-06,0
UK000319,Dehradun,Farmer_319,0.8,Maize,2,1,Verified,9800,2024-10,0
UK000320,Dehradun,Farmer_320,0.78,Rice,2,1,Verified,8700,2024-12,0
UK000321,Dehradun,Farmer_321,0.73,Apple,2,1,Verified,10700,2024-12,0
UK000322,Dehradun,Farmer_322,1.25,Potato,2,1,Verified,11800,2024-07,0
UK000323,Dehradun,Farmer_323,1.05,Rice,2,1,Verified,11100,2024-12,0
UK000324,Dehradun,Farmer_324,1.05,Maize,2,1,Verified,11200,2024-06,0
UK000325,Dehradun,Farmer_325,0.52,Wheat,2,1,Verified,7700,2024-04,0
UK000326,Dehradun,Farmer_326,0.61,Potato,2,1,Pending,9900,2024-07,0
UK000327,Dehradun,Farmer_327,0.55,Potato,2,1,Verified,8900,2024-08,0
UK000328,Dehradun,Farmer_328,0.9,Lentil,2,1,Verified,10000,2024-08,0
UK000329,Dehradun,Farmer_329,1.04,Soybean,2,1,Verified,10100,2024-07,0
UK000330,Dehradun,Farmer_330,1.12,Apple,2,1,Verified,12500,2024-09,0
UK000331,Dehradun,Farmer_331,0.68,Apple,2,1,Verified,9300,2024-07,0
UK000332,Dehradun,Farmer_332,1.13,Mustard,2,1,Verified,9600,2024-06,0
UK000333,Dehradun,Farmer_333,0.64,Mustard,2,1,Verified,10100,2024-06,0
UK000334,Dehradun,Farmer_334,1.13,Apple,2,1,Pending,11800,2024-07,0
UK000335,Dehradun,Farmer_335,0.69,Wheat,2,1,Verified,10700,2024-05,0
UK000336,Dehradun,Farmer_336,0.9,Mustard,2,1,Verified,10400,2024-07,0
UK000337,Dehradun,Farmer_337,0.83,Soybean,2,1,Verified,10000,2024-08,0
UK000338,Dehradun,Farmer_338,1.23,Lentil,2,1,Verified,12600,2024-06,0
UK000339,Dehradun,Farmer_339,0.92,Lentil,2,1,Verified,10400,2024-04,0
UK000340,Dehradun,Farmer_340,0.66,Potato,2,1,Verified,9000,2024-05,0
UK000341,Dehradun,Farmer_341,0.46,Rice,2,1,Verified,9800,2024-06,0
UK000342,Dehradun,Farmer_342,0.76,Apple,2,1,Verified,10900,2024-12,0
UK000343,Dehradun,Farmer_343,0.99,Wheat,2,1,Verified,9000,2024-04,0
UK000344,Dehradun,Farmer_344,1.18,Soybean,2,1,Verified,11000,2024-12,0
UK000345,Dehradun,Farmer_345,0.68,Apple,2,1,Verified,9100,2024-06,0
UK000346,Dehradun,Farmer_346,0.88,Potato,2,1,Verified,10100,2024-09,0
UK000347,Dehradun,Farmer_347,0.58,Soybean,2,1,Verified,8700,2024-04,0
UK000348,Dehradun,Farmer_348,0.92,Lentil,2,1,Verified,11100,2024-08,0
UK000349,Dehradun,Farmer_349,0.88,Soybean,2,1,Verified,11500,2024-08,0
UK000350,Dehradun,Farmer_350,0.85,Mustard,2,1,Verified,10200,2024-04,0
UK000351,Dehradun,Farmer_351,0.66,Lentil,2,1,Verified,10200,2024-06,0
UK000352,Dehradun,Farmer_352,0.65,Rice,2,1,Verified,7900,2024-07,0
UK000353,Dehradun,Farmer_353,1.12,Lentil,2,1,Verified,11800,2024-12,0
UK000354,Dehradun,Farmer_354,1.21,Wheat,2,1,Pending,11300,2024-06,0
UK000355,Dehradun,Farmer_355,0.66,Maize,2,0,Rejected,10500,2024-11,0
UK000356,Dehradun,Farmer_356,0.93,Apple,2,1,Verified,10600,2024-08,0
UK000357,Dehradun,Farmer_357,0.91,Mustard,2,1,Verified,11000,2024-08,0
UK000358,Dehradun,Farmer_358,1.22,Soybean,2,1,Verified,11200,2024-09,0
UK000359,Dehradun,Farmer_359,1.27,Potato,2,1,Verified,11700,2024-05,0
UK000360,Dehradun,Farmer_360,0.74,Lentil,2,1,Verified,10900,2024-09,0
UK000361,Dehradun,Farmer_361,0.85,Rice,2,1,Verified,11200,2024-09,0
UK000362,Dehradun,Farmer_362,1.1,Soybean,2,1,Verified,9900,2024-07,0
UK000363,Dehradun,Farmer_363,1.25,Maize,2,1,Verified,11800,2024-05,0
UK000364,Dehradun,Farmer_364,0.74,Mustard,2,1,Verified,10100,2024-04,0
UK000365,Dehradun,Farmer_365,0.85,Lentil,2,1,Verified,10600,2024-09,0
UK000366,Dehradun,Farmer_366,0.84,Maize,2,1,Verified,11300,2024-04,0
UK000367,Dehradun,Farmer_367,1.1,Soybean,2,0,Rejected,11300,2024-11,0
UK000368,Dehradun,Farmer_368,1.2,Potato,2,1,Verified,10500,2024-09,0
UK000369,Dehradun,Farmer_369,0.94,Mustard,2,1,Verified,11000,2024-12,0
UK000370,Dehradun,Farmer_370,0.54,Wheat,2,1,Verified,8700,2024-06,0
UK000371,Dehradun,Farmer_371,0.96,Lentil,2,1,Verified,9400,2024-11,0
UK000372,Dehradun,Farmer_372,0.87,Potato,2,1,Verified,8600,2024-04,0
UK000373,Dehradun,Farmer_373,1.46,Potato,2,1,Verified,13900,2024-11,0
UK000374,Dehradun,Farmer_374,1.35,Soybean,2,1,Verified,13000,2024-06,0
UK000375,Dehradun,Farmer_375,0.94,Maize,2,1,Verified,10700,2024-11,0
UK000376,Dehradun,Farmer_376,1.01,Wheat,2,1,Verified,11500,2024-09,0
UK000377,Dehradun,Farmer_377,0.91,Lentil,2,1,Verified,10200,2024-10,0
UK000378,Dehradun,Farmer_378,0.74,Rice,2,1,Verified,11000,2024-06,0
UK000379,Dehradun,Farmer_379,0.93,Lentil,2,1,Verified,10100,2024-07,0
UK000380,Dehradun,Farmer_380,0.89,Apple,2,1,Verified,10400,2024-08,0
UK000381,Dehradun,Farmer_381,0.88,Mustard,2,1,Verified,10600,2024-04,0
UK000382,Dehradun,Farmer_382,1.14,Maize,2,1,Verified,11600,2024-10,0
UK000383,Dehradun,Farmer_383,1.23,Rice,2,0,Pending,10900,2024-08,0
UK000384,Dehradun,Farmer_384,0.62,Soybean,2,1,Pending,9000,2024-06,0
UK000385,Dehradun,Farmer_385,0.74,Mustard,2,1,Verified,10100,2024-07,0
UK000386,Dehradun,Farmer_386,0.37,Rice,2,1,Verified,8200,2024-12,0
UK000387,Dehradun,Farmer_387,1.18,Wheat,2,1,Verified,12500,2024-12,0
UK000388,Dehradun,Farmer_388,1.05,Maize,2,1,Verified,10100,2024-06,0
UK000389,Dehradun,Farmer_389,1.03,Soybean,2,1,Verified,11900,2024-05,0
UK000390,Dehradun,Farmer_390,1.01,Wheat,2,1,Verified,9400,2024-11,0
UK000391,Dehradun,Farmer_391,0.61,Potato,2,1,Verified,8800,2024-04,0
UK000392,Dehradun,Farmer_392,0.77,Mustard,2,1,Verified,8400,2024-05,0
UK000393,Dehradun,Farmer_393,1.64,Rice,2,1,Verified,11000,2024-11,0
UK000394,Dehradun,Farmer_394,1.21,Maize,2,1,Verified,10800,2024-10,0
UK000395,Dehradun,Farmer_395,0.37,Lentil,2,1,Pending,7300,2024-10,0
UK000396,Dehradun,Farmer_396,1.08,Maize,2,1,Verified,9500,2024-09,0
UK000397,Dehradun,Farmer_397,0.8,Mustard,2,0,Rejected,10600,2024-04,0
UK000398,Dehradun,Farmer_398,0.98,Soybean,2,0,Rejected,10200,2024-12,0
UK000399,Dehradun,Farmer_399,0.94,Maize,2,1,Verified,9300,2024-08,0
UK000400,Dehradun,Farmer_400,1.18,Rice,2,1,Verified,12200,2024-04,0
UK000401,Dehradun,Farmer_401,0.95,Wheat,2,1,Verified,9400,2024-07,0
UK000402,Dehradun,Farmer_402,0.38,Wheat,2,1,Verified,8600,2024-11,0
UK000403,Dehradun,Farmer_403,1.29,Lentil,2,1,Verified,10600,2024-11,0
UK000404,Dehradun,Farmer_404,1.02,Wheat,2,1,Verified,10600,2024-06,0
UK000405,Dehradun,Farmer_405,1.06,Apple,2,1,Verified,9900,2024-09,0
UK000406,Dehradun,Farmer_406,0.53,Mustard,2,1,Verified,8300,2024-10,0
UK000407,Dehradun,Farmer_407,1.39,Maize,2,1,Verified,12100,2024-10,0
UK000408,Dehradun,Farmer_408,0.74,Apple,2,1,Verified,10400,2024-10,0
UK000409,Dehradun,Farmer_409,0.78,Lentil,2,1,Verified,10500,2024-06,0
UK000410,Dehradun,Farmer_410,0.97,Mustard,2,1,Verified,11500,2024-08,0
UK000411,Dehradun,Farmer_411,0.82,Lentil,2,1,Verified,10000,2024-10,0
UK000412,Dehradun,Farmer_412,0.92,Mustard,2,1,Verified,9300,2024-08,0
UK000413,Dehradun,Farmer_413,1.33,Rice,2,1,Verified,12400,2024-12,0
UK000414,Dehradun,Farmer_414,0.67,Potato,2,1,Verified,9800,2024-10,0
UK000415,Dehradun,Farmer_415,1.01,Mustard,2,1,Verified,9600,2024-11,0
UK000416,Dehradun,Farmer_416,0.78,Potato,2,0,Pending,8900,2024-04,0
UK000417,Dehradun,Farmer_417,0.89,Mustard,2,1,Verified,9800,2024-07,0
UK000418,Dehradun,Farmer_418,0.48,Apple,2,1,Verified,8400,2024-08,0
UK000419,Dehradun,Farmer_419,0.78,Soybean,2,1,Verified,8600,2024-11,0
UK000420,Dehradun,Farmer_420,1.05,Soybean,2,0,Rejected,12000,2024-09,0
UK000421,Dehradun,Farmer_421,0.62,Mustard,2,1,Verified,7800,2024-06,0
UK000422,Dehradun,Farmer_422,1.07,Lentil,2,1,Verified,9600,2024-08,0
UK000423,Dehradun,Farmer_423,0.56,Soybean,2,1,Verified,9400,2024-12,0
UK000424,Dehradun,Farmer_424,1.22,Potato,2,1,Verified,12800,2024-11,0
UK000425,Dehradun,Farmer_425,0.75,Apple,2,1,Verified,8600,2024-06,0
UK000426,Dehradun,Farmer_426,0.91,Maize,2,1,Verified,11700,2024-12,0
UK000427,Dehradun,Farmer_427,0.43,Rice,2,1,Pending,9200,2024-04,0
UK000428,Dehradun,Farmer_428,0.83,Mustard,2,1,Verified,10500,2024-05,0
UK000429,Dehradun,Farmer_429,0.66,Soybean,2,1,Verified,8000,2024-11,0
UK000430,Dehradun,Farmer_430,0.89,Lentil,2,1,Verified,8600,2024-04,0
UK000431,Dehradun,Farmer_431,0.7,Lentil,2,1,Verified,8300,2024-06,0
UK000432,Dehradun,Farmer_432,0.85,Maize,2,1,Verified,9100,2024-07,0
UK000433,Dehradun,Farmer_433,0.98,Lentil,2,1,Verified,10000,2024-05,0
UK000434,Dehradun,Farmer_434,0.72,Mustard,2,1,Verified,8900,2024-07,0
UK000435,Dehradun,Farmer_435,1.58,Wheat,2,1,Verified,12200,2024-05,0
UK000436,Dehradun,Farmer_436,1.28,Soybean,2,1,Verified,12000,2024-04,0
UK000437,Dehradun,Farmer_437,1.32,Apple,2,1,Verified,13000,2024-05,0
UK000438,Dehradun,Farmer_438,1.14,Mustard,2,1,Pending,12300,2024-07,0
UK000439,Dehradun,Farmer_439,0.82,Potato,2,1,Verified,10100,2024-12,0
UK000440,Dehradun,Farmer_440,1.46,Apple,2,1,Verified,13800,2024-04,0
UK000441,Dehradun,Farmer_441,0.91,Lentil,2,1,Verified,9600,2024-05,0
UK000442,Dehradun,Farmer_442,0.51,Lentil,2,1,Verified,8300,2024-12,0
UK000443,Dehradun,Farmer_443,1.38,Rice,2,1,Verified,12700,2024-12,0
UK000444,Dehradun,Farmer_444,1.48,Rice,2,1,Verified,11200,2024-10,0
UK000445,Dehradun,Farmer_445,0.63,Lentil,2,1,Verified,7900,2024-09,0
UK000446,Dehradun,Farmer_446,0.69,Soybean,2,1,Verified,8600,2024-11,0
UK000447,Dehradun,Farmer_447,0.79,Lentil,2,1,Verified,10600,2024-05,0
UK000448,Dehradun,Farmer_448,1.01,Mustard,2,1,Verified,9200,2024-05,0
UK000449,Dehradun,Farmer_449,0.82,Lentil,2,1,Verified,9500,2024-09,0
UK000450,Dehradun,Farmer_450,0.56,Potato,2,1,Verified,8600,2024-11,0
UK000451,Dehradun,Farmer_451,1.01,Soybean,2,1,Verified,10700,2024-12,0
UK000452,Dehradun,Farmer_452,1.02,Wheat,2,1,Verified,10100,2024-05,0
UK000453,Dehradun,Farmer_453,0.72,Lentil,2,1,Verified,8900,2024-04,0
UK000454,Dehradun,Farmer_454,0.77,Rice,2,1,Verified,10900,2024-12,0
UK000455,Dehradun,Farmer_455,0.76,Lentil,2,0,Rejected,8600,2024-06,0
UK000456,Dehradun,Farmer_456,0.83,Soybean,2,1,Verified,8600,2024-06,0
UK000457,Dehradun,Farmer_457,0.65,Rice,2,1,Verified,8600,2024-09,0
UK000458,Dehradun,Farmer_458,1.04,Soybean,2,1,Verified,10500,2024-07,0
UK000459,Dehradun,Farmer_459,1.15,Lentil,2,1,Verified,10800,2024-09,0
UK000460,Dehradun,Farmer_460,0.91,Maize,2,1,Verified,9600,2024-08,0
UK000461,Dehradun,Farmer_461,0.97,Lentil,2,1,Pending,9700,2024-09,0
UK000462,Dehradun,Farmer_462,1.11,Mustard,2,1,Verified,10500,2024-09,0
UK000463,Dehradun,Farmer_463,0.8,Mustard,2,1,Verified,8900,2024-12,0
UK000464,Dehradun,Farmer_464,0.98,Wheat,2,1,Verified,11800,2024-11,0
UK000465,Dehradun,Farmer_465,1.04,Rice,2,1,Verified,11200,2024-10,0
UK000466,Dehradun,Farmer_466,0.45,Potato,2,1,Verified,7900,2024-07,0
UK000467,Dehradun,Farmer_467,0.68,Soybean,2,1,Verified,9600,2024-11,0
UK000468,Dehradun,Farmer_468,1.01,Lentil,2,1,Verified,9100,2024-12,0
UK000469,Dehradun,Farmer_469,0.76,Rice,2,1,Pending,10400,2024-05,0
UK000470,Dehradun,Farmer_470,0.46,Wheat,2,1,Verified,9800,2024-10,0
UK000471,Dehradun,Farmer_471,0.93,Rice,2,1,Verified,9400,2024-08,0
UK000472,Dehradun,Farmer_472,0.79,Mustard,2,1,Verified,9400,2024-11,0
UK000473,Dehradun,Farmer_473,0.74,Maize,2,1,Verified,11000,2024-09,0
UK000474,Dehradun,Farmer_474,0.55,Potato,2,1,Verified,10100,2024-10,0
UK000475,Dehradun,Farmer_475,1.1,Apple,2,1,Verified,10300,2024-08,0
UK000476,Dehradun,Farmer_476,0.55,Soybean,2,1,Verified,8900,2024-09,0
UK000477,Dehradun,Farmer_477,0.83,Potato,2,1,Verified,10800,2024-04,0
UK000478,Dehradun,Farmer_478,0.69,Apple,2,1,Verified,9900,2024-05,0
UK000479,Dehradun,Farmer_479,1.09,Maize,2,1,Verified,9700,2024-12,0
UK000480,Dehradun,Farmer_480,0.88,Soybean,2,1,Verified,11000,2024-07,0
UK000481,Dehradun,Farmer_481,1.04,Lentil,2,1,Verified,11400,2024-04,0
UK000482,Dehradun,Farmer_482,1.24,Soybean,2,1,Pending,11000,2024-10,0
UK000483,Dehradun,Farmer_483,0.91,Rice,2,1,Verified,11100,2024-05,0
UK000484,Dehradun,Farmer_484,0.45,Apple,2,1,Verified,7800,2024-09,0
UK000485,Dehradun,Farmer_485,0.76,Apple,2,1,Verified,10000,2024-10,0
UK000486,Dehradun,Farmer_486,0.65,Apple,2,1,Verified,10200,2024-09,0
UK000487,Dehradun,Farmer_487,1.05,Potato,2,1,Verified,11200,2024-05,0
UK000488,Dehradun,Farmer_488,0.54,Mustard,2,1,Verified,7900,2024-08,0
UK000489,Dehradun,Farmer_489,1.06,Maize,2,1,Verified,10500,2024-10,0
UK000490,Dehradun,Farmer_490,1.09,Maize,2,1,Verified,9700,2024-12,0
UK000491,Dehradun,Farmer_491,1.08,Wheat,2,1,Verified,12200,2024-09,0
UK000492,Dehradun,Farmer_492,1.34,Mustard,2,1,Verified,13300,2024-10,0
UK000493,Dehradun,Farmer_493,0.52,Lentil,2,1,Verified,8800,2024-11,0
UK000494,Dehradun,Farmer_494,0.91,Wheat,2,1,Verified,9500,2024-07,0
UK000495,Dehradun,Farmer_495,0.75,Soybean,2,1,Verified,9800,2024-11,0
UK000496,Dehradun,Farmer_496,0.86,Rice,2,1,Verified,10800,2024-08,0
UK000497,Dehradun,Farmer_497,0.59,Wheat,2,1,Verified,9200,2024-11,0
UK000498,Dehradun,Farmer_498,1.25,Rice,2,0,Rejected,10700,2024-07,0
UK000499,Dehradun,Farmer_499,0.68,Rice,2,0,Rejected,10400,2024-11,0
UK000500,Dehradun,Farmer_500,0.97,Mustard,2,1,Verified,11400,2024-07,0
UK000501,Dehradun,Farmer_501,0.67,Lentil,2,1,Verified,9700,2024-06,0
UK000502,Dehradun,Farmer_502,1.22,Mustard,2,1,Verified,11500,2024-04,0
UK000503,Dehradun,Farmer_503,0.78,Potato,2,1,Verified,9900,2024-08,0
UK000504,Dehradun,Farmer_504,0.81,Rice,2,1,Pending,11200,2024-06,0
UK000505,Dehradun,Farmer_505,1.4,Maize,2,1,Pending,11000,2024-06,0
UK000506,Dehradun,Farmer_506,0.88,Lentil,2,1,Verified,9000,2024-11,0
UK000507,Dehradun,Farmer_507,0.73,Rice,2,1,Verified,9300,2024-05,0
UK000508,Dehradun,Farmer_508,0.73,Apple,2,1,Verified,10800,2024-11,0
UK000509,Dehradun,Farmer_509,1.33,Rice,2,1,Verified,12100,2024-11,0
UK000510,Dehradun,Farmer_510,0.91,Rice,2,1,Verified,9900,2024-12,0
UK000511,Dehradun,Farmer_511,1.03,Apple,2,1,Pending,10100,2024-08,0
UK000512,Dehradun,Farmer_512,0.64,Soybean,2,1,Verified,10300,2024-09,0
UK000513,Dehradun,Farmer_513,1.24,Soybean,2,1,Verified,10100,2024-04,0
UK000514,Dehradun,Farmer_514,1.0,Soybean,2,1,Verified,8900,2024-11,0
UK000515,Dehradun,Farmer_515,1.01,Maize,2,1,Pending,9500,2024-08,0
UK000516,Dehradun,Farmer_516,1.26,Apple,2,1,Verified,10000,2024-08,0
UK000517,Dehradun,Farmer_517,0.85,Potato,2,1,Verified,9800,2024-07,0
UK000518,Dehradun,Farmer_518,0.83,Rice,2,1,Verified,9100,2024-04,0
UK000519,Dehradun,Farmer_519,0.65,Soybean,2,1,Verified,7900,2024-04,0
UK000520,Dehradun,Farmer_520,0.73,Rice,2,1,Verified,10100,2024-10,0
UK000521,Dehradun,Farmer_521,0.91,Rice,2,1,Verified,9600,2024-05,0
UK000522,Dehradun,Farmer_522,1.01,Maize,2,1,Pending,11400,2024-10,0
UK000523,Dehradun,Farmer_523,1.04,Wheat,2,1,Verified,10400,2024-06,0
UK000524,Dehradun,Farmer_524,0.89,Maize,2,1,Verified,10500,2024-10,0
UK000525,Dehradun,Farmer_525,1.01,Maize,2,1,Verified,10800,2024-05,0
UK000526,Dehradun,Farmer_526,1.42,Lentil,2,1,Verified,13000,2024-09,0
UK000527,Dehradun,Farmer_527,0.78,Potato,2,1,Verified,10700,2024-04,0
UK000528,Dehradun,Farmer_528,0.75,Potato,2,1,Verified,9700,2024-07,0
UK000529,Dehradun,Farmer_529,0.9,Wheat,2,1,Verified,10100,2024-07,0
UK000530,Dehradun,Farmer_530,0.69,Soybean,2,1,Verified,9500,2024-05,0
UK000531,Dehradun,Farmer_531,1.48,Maize,2,0,Rejected,13500,2024-10,0
UK000532,Dehradun,Farmer_532,0.85,Apple,2,1,Verified,10500,2024-12,0
UK000533,Dehradun,Farmer_533,1.31,Wheat,2,1,Verified,9900,2024-05,0
UK000534,Dehradun,Farmer_534,0.78,Wheat,2,1,Verified,9700,2024-10,0
UK000535,Dehradun,Farmer_535,0.64,Lentil,2,1,Verified,9600,2024-05,0
UK000536,Dehradun,Farmer_536,0.9,Maize,2,1,Verified,8900,2024-08,0
UK000537,Dehradun,Farmer_537,1.49,Maize,2,1,Verified,11600,2024-12,0
UK000538,Dehradun,Farmer_538,0.58,Rice,2,1,Verified,9600,2024-08,0
UK000539,Dehradun,Farmer_539,0.95,Rice,2,1,Verified,9100,2024-10,0
UK000540,Dehradun,Farmer_540,0.83,Wheat,2,1,Verified,10400,2024-08,0
UK000541,Dehradun,Farmer_541,0.92,Maize,2,1,Verified,9200,2024-04,0
UK000542,Dehradun,Farmer_542,0.94,Potato,2,1,Pending,9900,2024-06,0
UK000543,Dehradun,Farmer_543,0.89,Wheat,2,1,Verified,11000,2024-09,0
UK000544,Dehradun,Farmer_544,0.78,Rice,2,1,Verified,10300,2024-08,0
UK000545,Dehradun,Farmer_545,1.14,Apple,2,1,Verified,11000,2024-04,0
UK000546,Dehradun,Farmer_546,1.03,Apple,2,1,Verified,9800,2024-06,0
UK000547,Dehradun,Farmer_547,0.54,Mustard,2,1,Verified,7600,2024-12,0
UK000548,Dehradun,Farmer_548,0.72,Wheat,2,1,Verified,8200,2024-07,0
UK000549,Dehradun,Farmer_549,1.04,Wheat,2,1,Verified,11600,2024-12,0
UK000550,Dehradun,Farmer_550,0.82,Lentil,2,1,Verified,9300,2024-07,0
UK000551,Dehradun,Farmer_551,0.86,Rice,2,1,Verified,8900,2024-09,0
UK000552,Dehradun,Farmer_552,0.7,Wheat,2,1,Verified,8700,2024-06,0
UK000553,Dehradun,Farmer_553,1.14,Soybean,2,1,Verified,11900,2024-08,0
UK000554,Dehradun,Farmer_554,0.97,Rice,2,1,Verified,10300,2024-12,0
UK000555,Dehradun,Farmer_555,0.79,Mustard,2,1,Verified,9400,2024-11,0
UK000556,Dehradun,Farmer_556,1.32,Mustard,2,0,Rejected,12500,2024-12,0
UK000557,Dehradun,Farmer_557,1.16,Mustard,2,1,Verified,10600,2024-12,0
UK000558,Dehradun,Farmer_558,0.91,Wheat,2,1,Verified,8700,2024-09,0
UK000559,Dehradun,Farmer_559,1.13,Rice,2,1,Verified,11100,2024-07,0
UK000560,Dehradun,Farmer_560,0.57,Soybean,2,1,Verified,10300,2024-04,0
UK000561,Dehradun,Farmer_561,0.89,Mustard,2,1,Verified,9900,2024-12,0
UK000562,Dehradun,Farmer_562,0.97,Soybean,2,1,Pending,10600,2024-05,0
UK000563,Dehradun,Farmer_563,0.64,Wheat,2,1,Verified,9700,2024-10,0
UK000564,Dehradun,Farmer_564,1.11,Potato,2,1,Verified,12000,2024-08,0
UK000565,Dehradun,Farmer_565,0.53,Apple,2,0,Pending,8700,2024-09,0
UK000566,Dehradun,Farmer_566,1.19,Maize,2,0,Pending,10000,2024-05,0
UK000567,Dehradun,Farmer_567,0.64,Mustard,2,1,Verified,8700,2024-11,0
UK000568,Dehradun,Farmer_568,1.07,Rice,2,1,Verified,9600,2024-05,0
UK000569,Dehradun,Farmer_569,1.08,Wheat,2,1,Verified,11900,2024-07,0
UK000570,Dehradun,Farmer_570,0.56,Rice,2,1,Verified,10200,2024-07,0
UK000571,Dehradun,Farmer_571,1.1,Maize,2,1,Verified,12300,2024-04,0
UK000572,Dehradun,Farmer_572,0.96,Mustard,2,1,Verified,10200,2024-05,0
UK000573,Dehradun,Farmer_573,0.92,Mustard,2,1,Verified,9300,2024-06,0
UK000574,Dehradun,Farmer_574,0.93,Rice,2,1,Verified,11500,2024-08,0
UK000575,Dehradun,Farmer_575,1.07,Soybean,2,1,Verified,9400,2024-06,0
UK000576,Dehradun,Farmer_576,0.9,Apple,2,1,Verified,8800,2024-05,0
UK000577,Dehradun,Farmer_577,1.06,Lentil,2,1,Verified,9200,2024-11,0
UK000578,Dehradun,Farmer_578,1.18,Maize,2,1,Verified,10200,2024-09,0
UK000579,Dehradun,Farmer_579,0.8,Wheat,2,1,Verified,10200,2024-07,0
UK000580,Dehradun,Farmer_580,1.41,Soybean,2,1,Verified,10500,2024-04,0
UK000581,Dehradun,Farmer_581,0.59,Mustard,2,1,Verified,9900,2024-12,0
UK000582,Dehradun,Farmer_582,1.07,Apple,2,0,Rejected,10900,2024-11,0
UK000583,Dehradun,Farmer_583,1.15,Lentil,2,1,Verified,10000,2024-08,0
UK000584,Dehradun,Farmer_584,0.75,Mustard,2,1,Verified,10800,2024-04,0
UK000585,Dehradun,Farmer_585,1.62,Apple,2,1,Verified,14500,2024-07,0
UK000586,Dehradun,Farmer_586,1.18,Mustard,2,1,Verified,11200,2024-08,0
UK000587,Dehradun,Farmer_587,0.87,Mustard,2,1,Verified,9600,2024-10,0
UK000588,Dehradun,Farmer_588,0.48,Maize,2,1,Verified,8000,2024-06,0
UK000589,Dehradun,Farmer_589,0.88,Wheat,2,1,Verified,11400,2024-09,0
UK000590,Dehradun,Farmer_590,0.66,Mustard,2,1,Verified,9400,2024-11,0
UK000591,Dehradun,Farmer_591,0.98,Mustard,2,1,Verified,10500,2024-04,0
UK000592,Dehradun,Farmer_592,0.92,Mustard,2,1,Verified,9700,2024-06,0
UK000593,Dehradun,Farmer_593,1.06,Wheat,2,1,Verified,9600,2024-04,0
UK000594,Dehradun,Farmer_594,0.42,Maize,2,1,Verified,9400,2024-05,0
UK000595,Dehradun,Farmer_595,1.13,Lentil,2,1,Verified,10400,2024-05,0
UK000596,Dehradun,Farmer_596,0.84,Maize,2,1,Verified,10800,2024-10,0
UK000597,Dehradun,Farmer_597,0.81,Apple,2,1,Pending,10300,2024-07,0
UK000598,Dehradun,Farmer_598,0.78,Potato,2,1,Verified,8800,2024-06,0
UK000599,Dehradun,Farmer_599,0.8,Wheat,2,1,Verified,10100,2024-06,0
UK000600,Dehradun,Farmer_600,0.59,Mustard,2,0,Pending,10300,2024-05,0
UK000601,Dehradun,Farmer_601,0.95,Maize,2,1,Verified,11300,2024-05,0
UK000602,Dehradun,Farmer_602,1.61,Apple,2,1,Verified,10800,2024-11,0
UK000603,Dehradun,Farmer_603,0.82,Rice,2,1,Verified,8500,2024-04,0
UK000604,Dehradun,Farmer_604,0.68,Lentil,2,1,Verified,10500,2024-06,0
UK000605,Dehradun,Farmer_605,0.67,Rice,2,1,Verified,10200,2024-11,0
UK000606,Dehradun,Farmer_606,1.12,Mustard,2,1,Verified,10800,2024-06,0
UK000607,Dehradun,Farmer_607,0.95,Potato,2,1,Verified,9000,2024-05,0
UK000608,Dehradun,Farmer_608,0.91,Lentil,2,1,Verified,10900,2024-06,0
UK000609,Dehradun,Farmer_609,0.99,Soybean,2,1,Verified,10200,2024-04,0
UK000610,Dehradun,Farmer_610,0.83,Lentil,2,1,Verified,8600,2024-06,0
UK000611,Dehradun,Farmer_611,1.15,Potato,2,1,Verified,10400,2024-08,0
UK000612,Dehradun,Farmer_612,0.86,Lentil,2,1,Verified,11000,2024-12,0
UK000613,Dehradun,Farmer_613,0.73,Potato,2,1,Verified,8700,2024-11,0
UK000614,Dehradun,Farmer_614,1.1,Maize,2,1,Verified,12400,2024-08,0
UK000615,Dehradun,Farmer_615,1.23,Soybean,2,1,Verified,12600,2024-11,0
UK000616,Dehradun,Farmer_616,1.19,Lentil,2,1,Verified,10700,2024-06,0
UK000617,Dehradun,Farmer_617,0.93,Soybean,2,1,Verified,9500,2024-11,0
UK000618,Dehradun,Farmer_618,0.97,Wheat,2,1,Verified,11200,2024-06,0
UK000619,Dehradun,Farmer_619,1.1,Lentil,2,1,Verified,11000,2024-07,0
UK000620,Dehradun,Farmer_620,1.02,Lentil,2,1,Verified,11200,2024-12,0
UK000621,Dehradun,Farmer_621,0.74,Potato,2,1,Pending,9300,2024-05,0
UK000622,Dehradun,Farmer_622,0.82,Maize,2,1,Verified,11200,2024-05,0
UK000623,Dehradun,Farmer_623,1.04,Mustard,2,1,Verified,9400,2024-07,0
